Wavenumber (cm⁻¹),Importance,sample_type,train_percentage,test_name,target_variable,accuracy,model,search_type
1513.856545009157,0.0031141165879796,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1511.928065333986,0.0031323857200897,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1509.999585658815,0.0031186152103106,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1508.071105983644,0.0030061730874627,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1506.142626308473,0.002939670140036,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1504.214146633302,0.0028384746246156,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1502.285666958131,0.0026402629478537,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1500.35718728296,0.0025801049986365,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1498.428707607789,0.0023769574618081,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1496.500227932618,0.0021368803615096,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1494.571748257448,0.0019826475410206,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1492.643268582277,0.0017627133508137,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1490.714788907106,0.0015567937640508,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1488.786309231935,0.0013550414103666,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1486.857829556764,0.0011129843056219,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1484.929349881593,0.000924326419172,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1483.000870206422,0.0007253243544392,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1481.072390531251,0.0005123925189398,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1479.14391085608,0.0003897136953456,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1477.215431180909,0.0002430776421053,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1475.286951505739,0.0001708447023539,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1473.358471830568,0.0001112753055406,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1471.429992155397,2.2997516988016616e-05,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1469.501512480226,5.319172139825322e-06,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1467.573032805055,4.7040867132733656e-05,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1465.644553129884,0.000126187141889,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1463.716073454713,0.0002586409534223,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1461.787593779542,0.0003515773615718,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1459.859114104371,0.0004564698748121,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1457.930634429201,0.0005852867575612,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1456.00215475403,0.0007739884599211,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1454.073675078859,0.0010028715025558,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1452.145195403688,0.0011700673905505,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1450.216715728517,0.0012421035339447,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1448.288236053346,0.0013273835436879,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1446.359756378175,0.0014039138077771,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1444.431276703004,0.0014549341042293,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1442.502797027833,0.0014996343153268,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1440.574317352662,0.0015094261743447,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1438.645837677491,0.0014562130385062,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1436.71735800232,0.0014457892689576,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1434.78887832715,0.0014731889310443,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1432.860398651979,0.0015185997653774,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1430.931918976808,0.0016228322294395,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1429.003439301637,0.0017004480757917,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1427.074959626466,0.0017553686913546,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1425.146479951295,0.0018143694301546,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1423.218000276124,0.0018824472332383,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1421.289520600953,0.0020140309349541,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1419.361040925782,0.0021476503222782,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1417.432561250612,0.0022480239412832,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1415.504081575441,0.0023206618848786,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1413.57560190027,0.002316356841066,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1411.647122225099,0.0022701640913777,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1409.718642549928,0.0022186649006501,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1407.790162874757,0.00216632084774,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1405.861683199586,0.0021208798371689,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1403.933203524415,0.0020707309303359,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1402.004723849244,0.0020071178752648,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1400.076244174074,0.001972244061885,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1398.147764498902,0.0019537294994398,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1396.219284823732,0.001973681788701,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1394.290805148561,0.0020793787376639,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1392.36232547339,0.0022996315769434,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1390.433845798219,0.0025349792518346,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1388.505366123048,0.0027240056499662,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1386.576886447877,0.00256662045655,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1384.648406772706,0.0018835356186537,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1382.719927097535,0.001264694165967,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1380.791447422364,0.0008198282375188,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1378.862967747194,0.000437687537119,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1376.934488072023,0.0001200788417322,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1375.006008396852,0.0001289680285781,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1373.077528721681,0.0003400936447318,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1371.14904904651,0.0005101911691127,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1369.220569371339,0.0006436291288278,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1367.292089696168,0.0007519803585913,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1365.363610020997,0.0008349023119088,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1363.435130345826,0.0008901242219242,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1361.506650670656,0.0009169903563759,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1359.578170995484,0.000917264720702,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1357.649691320314,0.0008977391527364,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1355.721211645143,0.0008657208740305,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1353.792731969972,0.0008261344093301,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1351.864252294801,0.0007809925354471,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1349.93577261963,0.0007289912197971,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1348.007292944459,0.0006773374391958,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1346.078813269288,0.0006411238273349,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1344.150333594117,0.0006308508810066,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1342.221853918946,0.0006548492650556,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1340.293374243775,0.0007077949735033,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1338.364894568605,0.0007741993149696,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1336.436414893434,0.0008352925583136,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1334.507935218263,0.0008632288158351,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1332.579455543092,0.0008455437000339,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1330.650975867921,0.0008024860084454,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1328.72249619275,0.0007536612033476,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1326.794016517579,0.0007173394205107,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1324.865536842408,0.0007029061060395,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1322.937057167237,0.0006939871653086,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1321.008577492067,0.0006800145532237,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1319.080097816896,0.0006669692487845,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1317.151618141725,0.0006629851645696,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1315.223138466554,0.0006770190626648,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1313.294658791383,0.0007103614027864,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1311.366179116212,0.0007597116024132,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1309.437699441041,0.000828685181205,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1307.50921976587,0.0009124822372634,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1305.580740090699,0.0009997707834829,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1303.652260415528,0.0010922693686394,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1301.723780740358,0.0011817764439172,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1299.795301065187,0.001243200514545,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1297.866821390016,0.0012716889123183,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1295.938341714845,0.0012828759222211,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1294.009862039674,0.0012816204709039,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1292.081382364503,0.0012853031815531,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1290.152902689332,0.0013154585593282,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1288.224423014161,0.001343387621844,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1286.29594333899,0.0013398319870544,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1284.367463663819,0.0013109496121593,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1282.438983988648,0.0012494187901108,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1280.510504313478,0.0011588026468131,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1278.582024638307,0.0010691933146392,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1276.653544963136,0.0009940768299789,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1274.725065287965,0.0009383134113239,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1272.796585612794,0.0008953156589595,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1270.868105937623,0.0008256293912538,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1268.939626262452,0.0006881379250937,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1267.011146587281,0.0004797451453067,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1265.08266691211,0.0002409886438885,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1263.15418723694,1.3554880945899436e-05,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1261.225707561769,0.0002159004275631,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1259.297227886598,0.0004862927432095,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1257.368748211427,0.0007624219926964,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1255.440268536256,0.0009370224215835,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1253.511788861085,0.0009782473542063,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1251.583309185914,0.0009797369894503,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1249.654829510743,0.0010246710880033,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1247.726349835572,0.0010686418019932,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1245.797870160402,0.0010669158095639,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1243.86939048523,0.0010348821126514,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1241.94091081006,0.0009691377512098,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1240.012431134889,0.0008835375088405,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1238.083951459718,0.0008055183151485,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1236.155471784547,0.0007299770662709,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1234.226992109376,0.0006634636788764,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1232.298512434205,0.0006337084715043,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1230.370032759034,0.0006426068633416,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1228.441553083863,0.0006540577260192,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1226.513073408692,0.0006302006636956,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1224.584593733522,0.0005781521277126,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1222.656114058351,0.0005113499799825,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1220.72763438318,0.0004003414734911,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1218.799154708009,0.0002289821879754,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1216.870675032838,6.817237722731659e-06,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1214.942195357667,0.000230128991709,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1213.013715682496,0.0004035018105872,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1211.085236007325,0.0005356608993052,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1209.156756332154,0.00078208990201,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1207.228276656984,0.001153240931024,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1205.299796981813,0.0014599554776824,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1203.371317306642,0.0015698927809897,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1201.442837631471,0.0014615561851676,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1199.5143579563,0.0012300912674624,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1197.585878281129,0.0010358603848383,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1195.657398605958,0.0009897916197197,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1193.728918930787,0.0011311239821167,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1191.800439255616,0.0014150701979247,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1189.871959580445,0.0016732612284138,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1187.943479905274,0.0017103467166643,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1186.015000230103,0.0015653770864126,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1184.086520554933,0.0014153431856247,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1182.158040879762,0.001352101053886,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1180.229561204591,0.0013854419267173,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1178.30108152942,0.0014342220093416,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1176.372601854249,0.0014130290918929,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1174.444122179078,0.0013621601394249,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1172.515642503907,0.0012959486918721,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1170.587162828736,0.0011202559431494,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1168.658683153565,0.0008389498068587,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1166.730203478395,0.0005349714857663,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1164.801723803224,0.0001903195884122,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1162.873244128053,0.0001958968855961,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1160.944764452882,0.0005594514865895,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1159.016284777711,0.0009004313581273,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1157.08780510254,0.0012179314590667,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1155.159325427369,0.0014790064594138,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1153.230845752198,0.0017219579616003,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1151.302366077027,0.0019951035094514,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1149.373886401856,0.0022357567813985,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1147.445406726686,0.0024114460069952,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1145.516927051515,0.0025860723086936,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1143.588447376344,0.0027745619807776,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1141.659967701173,0.003000533338395,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1139.731488026002,0.0032951768467288,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1137.803008350831,0.0035694834945289,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1135.87452867566,0.0037617371003628,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1133.946049000489,0.0038970108826606,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1132.017569325318,0.0039811272260712,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1130.089089650148,0.0040434371041755,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1128.160609974977,0.0041003315190122,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1126.232130299806,0.004119400186394,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1124.303650624635,0.0040924156409449,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1122.375170949464,0.0040292226097207,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1120.446691274293,0.0039118760816596,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1118.518211599122,0.0037199450553224,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1116.589731923951,0.003477531547201,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1114.66125224878,0.003206158282351,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1112.732772573609,0.0028831614364569,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1110.804292898438,0.0025254523525068,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1108.875813223267,0.0021775716775198,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1106.947333548097,0.00187203790084,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1105.018853872926,0.0016845576413051,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1103.090374197755,0.0016241535799724,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1101.161894522584,0.001569525149215,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1099.233414847413,0.0014465291674665,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1097.304935172242,0.0012705205843185,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
1095.376455497071,0.001067280696418,SERUM,0.8,XGBoost (GridSearchCV),group_fam,0.8056,XGBoost,GridSearchCV
