mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,criterion,max_depth,max_features,n_estimators,target_variable,Sample Type,Train Percentage,Model,param_bootstrap,param_min_samples_leaf,param_min_samples_split,bootstrap,min_samples_leaf,min_samples_split,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,activation,alpha,hidden_layer_sizes,learning_rate,solver,param_learning_rate_init,param_max_iter,learning_rate_init,max_iter,param_splitter,splitter,param_colsample_bytree,param_subsample,colsample_bytree,subsample,param_gamma,param_min_child_weight,gamma,min_child_weight
0.21548285484313964,0.0013497326067939727,0.011460208892822265,8.563291758666824e-05,,15,,267.0,0.9569444444444445,0.9777777777777779,0.9347222222222222,0.9152777777777779,0.9777777777777779,0.9525,0.024491747161285698,11,,15.0,,267.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,1.0,2.0,False,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.24008326530456542,0.0004186694713869588,0.010942554473876953,5.1693986476206306e-05,,15,,256.0,0.9569444444444445,0.9777777777777779,0.9569444444444445,0.9791666666666666,0.9777777777777779,0.9697222222222223,0.0104453309316462,2,,15.0,,256.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,2.0,True,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.1981499671936035,0.0010450615086123685,0.009464502334594727,3.4183936727729334e-05,,3,,223.0,0.9569444444444445,0.9569444444444445,0.9347222222222222,0.8958333333333334,0.9555555555555556,0.9400000000000001,0.02364213647883691,29,,3.0,,223.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,2.0,True,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.05567784309387207,0.00026922824736749166,0.003765439987182617,2.4716360901917945e-05,,4,,73.0,0.9569444444444445,0.9777777777777779,0.9347222222222222,0.8736111111111112,0.9777777777777779,0.9441666666666666,0.038703925216449206,19,,4.0,,73.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,1.0,2.0,False,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0759005069732666,0.00010925934532311242,0.004182052612304687,1.632524976635978e-05,,3,,85.0,0.9152777777777779,0.9569444444444445,0.9347222222222222,0.8541666666666666,0.9333333333333332,0.9188888888888889,0.03495588048164307,48,,3.0,,85.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,2.0,True,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.05909361839294434,0.00016229610631395802,0.0033636093139648438,2.0851473381575422e-05,,15,,62.0,0.9777777777777779,0.9777777777777779,0.9569444444444445,0.8958333333333334,0.9777777777777779,0.9572222222222223,0.03173725076971467,5,,15.0,,62.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,2.0,True,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.2359908103942871,0.001067818121373382,0.012502622604370118,5.772948352463499e-05,,13,,292.0,0.9569444444444445,0.9777777777777779,0.9347222222222222,0.9152777777777779,0.9777777777777779,0.9525,0.024491747161285698,11,,13.0,,292.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,1.0,2.0,False,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.08500423431396484,0.0021771261582669565,0.004996442794799804,3.757755153047669e-05,,15,,103.0,0.9569444444444445,0.9777777777777779,0.9347222222222222,0.9152777777777779,0.9777777777777779,0.9525,0.024491747161285698,11,,15.0,,103.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,1.0,2.0,False,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.25829544067382815,0.0008060410893692865,0.011704826354980468,6.2171885829432e-05,,5,,278.0,0.9569444444444445,0.9777777777777779,0.9569444444444445,0.9791666666666666,1.0,0.9741666666666667,0.016115899671511412,1,,5.0,,278.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,2.0,True,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.11347517967224122,0.00028486251831054686,0.005868196487426758,5.160801315725483e-05,,3,,128.0,0.9361111111111112,0.9569444444444445,0.9138888888888889,0.9166666666666666,0.9555555555555556,0.9358333333333333,0.018350160627681973,32,,3.0,,128.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,19.0,True,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
0.2512061595916748,0.0009982019938643827,0.012045001983642578,4.88374373377371e-05,,3,,289.0,0.9152777777777779,0.9569444444444445,0.9138888888888889,0.8958333333333334,0.9555555555555556,0.9275,0.0244602221808348,37,,3.0,,289.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,10.0,20.0,True,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
0.25015530586242674,0.00021668288474396887,0.011508464813232422,8.63638846654358e-05,,10,,270.0,0.9569444444444445,0.9777777777777779,0.9347222222222222,0.8958333333333334,1.0,0.9530555555555555,0.03589035084741604,10,,10.0,,270.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,2.0,2.0,True,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.1330925464630127,0.00017910689197619367,0.006555986404418945,3.1744393003235674e-05,,9,,145.0,0.9361111111111112,0.9777777777777779,0.9138888888888889,0.9583333333333334,1.0,0.9572222222222223,0.030256108453755787,5,,9.0,,145.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,20.0,True,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
0.1286332607269287,0.000578891818452217,0.006406641006469727,4.2172627754711795e-05,,4,,142.0,0.9569444444444445,0.9777777777777779,0.9569444444444445,0.9375,1.0,0.9658333333333333,0.021311186420907374,3,,4.0,,142.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,16.0,True,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
0.125372314453125,0.0004084380291787545,0.006323957443237304,8.756353294329742e-05,,4,,139.0,0.9361111111111112,0.9569444444444445,0.9361111111111112,0.9791666666666666,0.9777777777777779,0.9572222222222223,0.01895006433423389,5,,4.0,,139.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,2.0,18.0,True,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
0.26700496673583984,0.0006630395051124071,0.012092113494873047,4.922867375536019e-05,,13,,285.0,0.9569444444444445,0.9777777777777779,0.9569444444444445,0.9583333333333334,0.9777777777777779,0.9655555555555555,0.009992280971447214,4,,13.0,,285.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,2.0,True,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.23412060737609863,0.0005102540162262616,0.011183357238769532,1.764722721300933e-05,,4,,266.0,0.9152777777777779,0.9569444444444445,0.9138888888888889,0.9166666666666666,0.9555555555555556,0.9316666666666666,0.02009621916409549,34,,4.0,,266.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,10.0,20.0,True,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
0.24125127792358397,0.0040759323330921025,0.011603450775146485,0.00031365134765774566,,3,,276.0,0.9152777777777779,0.9569444444444445,0.9138888888888889,0.8958333333333334,0.9555555555555556,0.9275,0.0244602221808348,37,,3.0,,276.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,10.0,15.0,True,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
